,author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,txt_lower_rm_nonalpha,txt_tokenized,txt_nostp,lemmatized,stemmed,cleaned,polarity
297,607156168,evenflowfx,False,3,3,35,0,2012-08-07 12:50:33+00:00, ,232821030555635712,en,0,0,0,0,Twitter Web Client,The 1.2440-45 zone in eur/usd is 61 fib from june-july move and daily R1 = key pivot point,the 1244045 zone in eurusd is 61 fib from junejuly move and daily r1  key pivot point,"['the', '1244045', 'zone', 'in', 'eurusd', 'is', '61', 'fib', 'from', 'junejuly', 'move', 'and', 'daily', 'r1', 'key', 'pivot', 'point']","['1244045', 'zone', 'eurusd', '61', 'fib', 'junejuly', 'move', 'daily', 'r1', 'key', 'pivot', 'point']","['1244045', 'zone', 'eurusd', '61', 'fib', 'junejuly', 'move', 'daily', 'r1', 'key', 'pivot', 'point']","['1244045', 'zone', 'eurusd', '61', 'fib', 'junejuli', 'move', 'daili', 'r1', 'key', 'pivot', 'point']",1244045 zone eurusd fib junejuli move daili key pivot point,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
298,305647292,Mix_311,False,92,288,6197,2,2012-08-07 12:40:54+00:00, ,232818599025340417,en,0,0,0,0,Twitter Web Client,"Almost got stopped out on my EUR/USD overnight trade, 1.243 pt hit, still in w/ new pt at 1.2461 on trend and 1.2456 pt from older trend...",almost got stopped out on my eurusd overnight trade 1243 pt hit still in w new pt at 12461 on trend and 12456 pt from older trend,"['almost', 'got', 'stopped', 'out', 'on', 'my', 'eurusd', 'overnight', 'trade', '1243', 'pt', 'hit', 'still', 'in', 'w', 'new', 'pt', 'at', '12461', 'on', 'trend', 'and', '12456', 'pt', 'from', 'older', 'trend']","['almost', 'got', 'stopped', 'eurusd', 'overnight', 'trade', '1243', 'pt', 'hit', 'still', 'w', 'new', 'pt', '12461', 'trend', '12456', 'pt', 'older', 'trend']","['almost', 'got', 'stopped', 'eurusd', 'overnight', 'trade', '1243', 'pt', 'hit', 'still', 'w', 'new', 'pt', '12461', 'trend', '12456', 'pt', 'older', 'trend']","['almost', 'got', 'stop', 'eurusd', 'overnight', 'trade', '1243', 'pt', 'hit', 'still', 'w', 'new', 'pt', '12461', 'trend', '12456', 'pt', 'older', 'trend']",almost got stop eurusd overnight trade 1243 hit still new 12461 trend 12456 older trend,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.2315}"
299,75763473,FOREXTRADECALLS,False,109,73,1569,0,2012-08-07 12:29:57+00:00, ,232815843719925762,en,0,0,0,0,Twitter Web Client,SELL EUR/USD AT 1.2438 STOP 1.2518 TARGETS 1.2370 AND 1.2315.,sell eurusd at 12438 stop 12518 targets 12370 and 12315,"['sell', 'eurusd', 'at', '12438', 'stop', '12518', 'targets', '12370', 'and', '12315']","['sell', 'eurusd', '12438', 'stop', '12518', 'targets', '12370', '12315']","['sell', 'eurusd', '12438', 'stop', '12518', 'target', '12370', '12315']","['sell', 'eurusd', '12438', 'stop', '12518', 'target', '12370', '12315']",sell eurusd 12438 stop 12518 target 12370 12315,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
300,414259284,Tickmill,False,34156,125,25635,161,2012-08-07 09:34:09+00:00, ,232771602180354048,en,0,0,0,0,Twitter Web Client,"Option expiries 10am NY cut: 500mln+ #EUR/USD 1.2400 and lesser 1.2425. USD/CHF at 0.9700
Cable",option expiries 10am ny cut 500mln usd12400 and lesser12425usdchf at 09700cable,"['option', 'expiries', '10am', 'ny', 'cut', '500mln', 'usd12400', 'and', 'lesser12425usdchf', 'at', '09700cable']","['option', 'expiries', '10am', 'ny', 'cut', '500mln', 'usd12400', 'lesser12425usdchf', '09700cable']","['option', 'expiry', '10am', 'ny', 'cut', '500mln', 'usd12400', 'lesser12425usdchf', '09700cable']","['option', 'expiri', '10am', 'ny', 'cut', '500mln', 'usd12400', 'lesser12425usdchf', '09700cabl']",option expiri 10am cut 500mln usd12400 lesser12425usdchf 09700cabl,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
301,278937347,mosesharding,False,5896,52,64001,126,2012-08-07 08:40:12+00:00, ,232758025293791232,en,0,0,0,0,Twitter Web Client,EUR/USD looks solid for taking out imm res at 1.2435-1.2450 enroute to 1.2550-1.2625 and 1.2750 thereafter,eurusd looks solid for taking out imm res at 1243512450 enroute to 1255012625 and 12750 thereafter,"['eurusd', 'looks', 'solid', 'for', 'taking', 'out', 'imm', 'res', 'at', '1243512450', 'enroute', 'to', '1255012625', 'and', '12750', 'thereafter']","['eurusd', 'looks', 'solid', 'taking', 'imm', 'res', '1243512450', 'enroute', '1255012625', '12750', 'thereafter']","['eurusd', 'look', 'solid', 'taking', 'imm', 're', '1243512450', 'enroute', '1255012625', '12750', 'thereafter']","['eurusd', 'look', 'solid', 'take', 'imm', 're', '1243512450', 'enrout', '1255012625', '12750', 'thereaft']",eurusd look solid take imm 1243512450 enrout 1255012625 12750 thereaft,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}"
302,252571367,rioseco751,False,715,0,14046,34,2012-08-07 08:00:35+00:00, ,232748055919747073,en,0,0,0,0,Twitter for iPhone,"Long gbp/jpy ay 122,30 break last hight. Long usd/jpy And long eur/jpy at 9720.",long gbpjpy ay 12230 break last hight long usdjpy and long eurjpy at 9720,"['long', 'gbpjpy', 'ay', '12230', 'break', 'last', 'hight', 'long', 'usdjpy', 'and', 'long', 'eurjpy', 'at', '9720']","['long', 'gbpjpy', 'ay', '12230', 'break', 'last', 'hight', 'long', 'usdjpy', 'long', 'eurjpy', '9720']","['long', 'gbpjpy', 'ay', '12230', 'break', 'last', 'hight', 'long', 'usdjpy', 'long', 'eurjpy', '9720']","['long', 'gbpjpi', 'ay', '12230', 'break', 'last', 'hight', 'long', 'usdjpi', 'long', 'eurjpi', '9720']",long gbpjpi 12230 break last hight long usdjpi long eurjpi 9720,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
303,168080343,kingmark444,False,1610,801,6013,7,2012-08-07 07:23:29+00:00, ,232738718648254464,en,0,0,0,0,Twitter Web Client,EUR/USD will eventually hit its low of 1.10ish maybe even less...par probably and then will take off as I've said before to 1.50ish,eurusd will eventually hit its low of 110ish maybe even lesspar probably and then will take off as ive said before to 150ish,"['eurusd', 'will', 'eventually', 'hit', 'its', 'low', 'of', '110ish', 'maybe', 'even', 'lesspar', 'probably', 'and', 'then', 'will', 'take', 'off', 'as', 'ive', 'said', 'before', 'to', '150ish']","['eurusd', 'eventually', 'hit', 'low', '110ish', 'maybe', 'even', 'lesspar', 'probably', 'take', 'ive', 'said', '150ish']","['eurusd', 'eventually', 'hit', 'low', '110ish', 'maybe', 'even', 'lesspar', 'probably', 'take', 'ive', 'said', '150ish']","['eurusd', 'eventu', 'hit', 'low', '110ish', 'mayb', 'even', 'lesspar', 'probabl', 'take', 'ive', 'said', '150ish']",eurusd eventu hit low 110ish mayb even lesspar probabl take ive said 150ish,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}"
304,168080343,kingmark444,False,1610,801,6013,7,2012-08-07 07:21:12+00:00, ,232738143357530112,en,0,0,0,0,Twitter Web Client,I've been long EUR/USD since the 1.20 lows and I'm expecting some more upsite maybe up to 1.26ish but the big low hasn't hit yet,ive been long eurusd since the 120 lows and im expecting some more upsite maybe up to 126ish but the big low hasnt hit yet,"['ive', 'been', 'long', 'eurusd', 'since', 'the', '120', 'lows', 'and', 'im', 'expecting', 'some', 'more', 'upsite', 'maybe', 'up', 'to', '126ish', 'but', 'the', 'big', 'low', 'hasnt', 'hit', 'yet']","['ive', 'long', 'eurusd', 'since', '120', 'lows', 'im', 'expecting', 'upsite', 'maybe', '126ish', 'big', 'low', 'hasnt', 'hit', 'yet']","['ive', 'long', 'eurusd', 'since', '120', 'low', 'im', 'expecting', 'upsite', 'maybe', '126ish', 'big', 'low', 'hasnt', 'hit', 'yet']","['ive', 'long', 'eurusd', 'sinc', '120', 'low', 'im', 'expect', 'upsit', 'mayb', '126ish', 'big', 'low', 'hasnt', 'hit', 'yet']",ive long eurusd sinc 120 low expect upsit mayb 126ish big low hasnt hit yet,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4939}"
305,435609120,LuigiBissatini,False,42,0,2251,2,2012-08-07 06:24:08+00:00, ,232723785135058944,en,0,0,0,0,Twitter Web Client,"EUR/USD: triangle developing between 1,2425 and 1,2350/60? Such pattern reinforces our view for a new high towards 1,2470 followed by a",eurusd triangle developing between 12425 and 1235060 such pattern reinforces our view for a new high towards 12470 followed by a,"['eurusd', 'triangle', 'developing', 'between', '12425', 'and', '1235060', 'such', 'pattern', 'reinforces', 'our', 'view', 'for', 'a', 'new', 'high', 'towards', '12470', 'followed', 'by', 'a']","['eurusd', 'triangle', 'developing', '12425', '1235060', 'pattern', 'reinforces', 'view', 'new', 'high', 'towards', '12470', 'followed']","['eurusd', 'triangle', 'developing', '12425', '1235060', 'pattern', 'reinforces', 'view', 'new', 'high', 'towards', '12470', 'followed']","['eurusd', 'triangl', 'develop', '12425', '1235060', 'pattern', 'reinforc', 'view', 'new', 'high', 'toward', '12470', 'follow']",eurusd triangl develop 12425 1235060 pattern reinforc view new high toward 12470 follow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
306,18184246,ihorsavka,False,97,89,7066,14,2012-08-07 04:53:09+00:00,084d0d0155787e9d,232700886877609984,en,0,0,0,0,Twitter Web Client,dow j is rising and EUR/USD is foling,dow j is rising and eurusd is foling,"['dow', 'j', 'is', 'rising', 'and', 'eurusd', 'is', 'foling']","['dow', 'j', 'rising', 'eurusd', 'foling']","['dow', 'j', 'rising', 'eurusd', 'foling']","['dow', 'j', 'rise', 'eurusd', 'fole']",dow rise eurusd fole,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
307,169748652,TimorousTrader,False,507,0,416,1,2012-08-06 23:58:25+00:00, ,232626716210769920,en,0,0,0,0,Twitter for iPhone,EUR/USD open and close nicely above 50 MA. look for possible pullback and trigger point.,eurusd open and close nicely above 50 ma look for possible pullback and trigger point,"['eurusd', 'open', 'and', 'close', 'nicely', 'above', '50', 'ma', 'look', 'for', 'possible', 'pullback', 'and', 'trigger', 'point']","['eurusd', 'open', 'close', 'nicely', '50', 'look', 'possible', 'pullback', 'trigger', 'point']","['eurusd', 'open', 'close', 'nicely', '50', 'look', 'possible', 'pullback', 'trigger', 'point']","['eurusd', 'open', 'close', 'nice', '50', 'look', 'possibl', 'pullback', 'trigger', 'point']",eurusd open close nice look possibl pullback trigger point,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
308,735583454,AngelaRog,False,6,34,120,1,2012-08-06 23:04:21+00:00, ,232613110349971456,en,0,0,0,0,Twitter Web Client,"@X9T_Yen What is your forecast for the EUR/USD and GBP/USD pairs for tomorrow Tuesday 7th August - up, down or sideways?",yen what is your forecast for the eurusd and gbpusd pairs for tomorrow tuesday 7th august  up down or sideways,"['yen', 'what', 'is', 'your', 'forecast', 'for', 'the', 'eurusd', 'and', 'gbpusd', 'pairs', 'for', 'tomorrow', 'tuesday', '7th', 'august', 'up', 'down', 'or', 'sideways']","['yen', 'forecast', 'eurusd', 'gbpusd', 'pairs', 'tomorrow', 'tuesday', '7th', 'august', 'sideways']","['yen', 'forecast', 'eurusd', 'gbpusd', 'pair', 'tomorrow', 'tuesday', '7th', 'august', 'sideways']","['yen', 'forecast', 'eurusd', 'gbpusd', 'pair', 'tomorrow', 'tuesday', '7th', 'august', 'sideway']",yen forecast eurusd gbpusd pair tomorrow tuesday 7th august sideway,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
309,47946068,JasonForex,False,18618,8065,4722,257,2012-08-06 20:40:58+00:00, ,232577024030543872,en,0,0,2,0,Twitter Web Client,"@patrickfields9 Haven't heard anything about one being developed, but wouldn't be surprised to see EUR since we already have JPY and USD.", havent heard anything about one being developed but wouldnt be surprised to see eur since we already have jpy and usd,"['havent', 'heard', 'anything', 'about', 'one', 'being', 'developed', 'but', 'wouldnt', 'be', 'surprised', 'to', 'see', 'eur', 'since', 'we', 'already', 'have', 'jpy', 'and', 'usd']","['havent', 'heard', 'anything', 'one', 'developed', 'wouldnt', 'surprised', 'see', 'eur', 'since', 'already', 'jpy', 'usd']","['havent', 'heard', 'anything', 'one', 'developed', 'wouldnt', 'surprised', 'see', 'eur', 'since', 'already', 'jpy', 'usd']","['havent', 'heard', 'anyth', 'one', 'develop', 'wouldnt', 'surpris', 'see', 'eur', 'sinc', 'alreadi', 'jpi', 'usd']",havent heard anyth one develop wouldnt surpris see eur sinc alreadi jpi usd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
310,543812311,forexfishbowl,False,184,6,358,5,2012-08-06 17:22:31+00:00, ,232527084789051392,en,0,0,0,0,Twitter Web Client,EUR/USD and AUD/JPY not pushing to higher highs with the Dow's move higher.,eurusd and audjpy not pushing to higher highs with the dows move higher,"['eurusd', 'and', 'audjpy', 'not', 'pushing', 'to', 'higher', 'highs', 'with', 'the', 'dows', 'move', 'higher']","['eurusd', 'audjpy', 'pushing', 'higher', 'highs', 'dows', 'move', 'higher']","['eurusd', 'audjpy', 'pushing', 'higher', 'high', 'dows', 'move', 'higher']","['eurusd', 'audjpi', 'push', 'higher', 'high', 'dow', 'move', 'higher']",eurusd audjpi push higher high dow move higher,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
311,282136529,zhanusic,False,2563,2372,39807,21,2012-08-06 17:06:58+00:00, ,232523170605834240,en,0,0,0,0,twitterfeed,"Daily Summary on USD, EUR, GBP, JPY, AUD, CAD, MXN and RMB",daily summary on usd eur gbp jpy aud cad mxn and rmb,"['daily', 'summary', 'on', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'mxn', 'and', 'rmb']","['daily', 'summary', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'mxn', 'rmb']","['daily', 'summary', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'mxn', 'rmb']","['daili', 'summari', 'usd', 'eur', 'gbp', 'jpi', 'aud', 'cad', 'mxn', 'rmb']",daili summari usd eur gbp jpi aud cad mxn rmb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
312,20945283,SunAndStormInv,False,2519,438,56718,94,2012-08-06 14:58:32+00:00, ,232490847030112258,en,0,0,0,0,Twitter Web Client,$FXE with reversal and a breakout. Back to buy.  $UUP slipping in unison.  $EUR/USD $USDX,fxe with reversal and a breakout back to buy  uup slipping in unison  eurusd usdx,"['fxe', 'with', 'reversal', 'and', 'a', 'breakout', 'back', 'to', 'buy', 'uup', 'slipping', 'in', 'unison', 'eurusd', 'usdx']","['fxe', 'reversal', 'breakout', 'back', 'buy', 'uup', 'slipping', 'unison', 'eurusd', 'usdx']","['fxe', 'reversal', 'breakout', 'back', 'buy', 'uup', 'slipping', 'unison', 'eurusd', 'usdx']","['fxe', 'revers', 'breakout', 'back', 'buy', 'uup', 'slip', 'unison', 'eurusd', 'usdx']",fxe revers breakout back buy uup slip unison eurusd usdx,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
313,353097140,deadcatbounceT,False,256,1588,116,5,2012-08-06 13:28:34+00:00, ,232468207267631104,en,0,0,0,0,Twitter Web Client,lets summarize.. long 2x #DAX futs - long EUR/USD options - long IBEX fut and 30% hedge on financials. apparently #bull,lets summarize long 2x  futs  long eurusd options  long ibex fut and 30 hedge on financials apparently ,"['lets', 'summarize', 'long', '2x', 'futs', 'long', 'eurusd', 'options', 'long', 'ibex', 'fut', 'and', '30', 'hedge', 'on', 'financials', 'apparently']","['lets', 'summarize', 'long', '2x', 'futs', 'long', 'eurusd', 'options', 'long', 'ibex', 'fut', '30', 'hedge', 'financials', 'apparently']","['let', 'summarize', 'long', '2x', 'futs', 'long', 'eurusd', 'option', 'long', 'ibex', 'fut', '30', 'hedge', 'financials', 'apparently']","['let', 'summar', 'long', '2x', 'fut', 'long', 'eurusd', 'option', 'long', 'ibex', 'fut', '30', 'hedg', 'financi', 'appar']",let summar long fut long eurusd option long ibex fut hedg financi appar,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
314,26434825,ShawnDBaldwin,False,1170,1901,966,36,2012-08-06 13:19:14+00:00, ,232465858461589504,en,0,0,0,0,Twitter SMS,"Traders are bearish on EUR and bullish on NOK,INO+JPY;the view on AUD,CAD+USD is split",traders are bearish on eur and bullish on nokinojpythe view on audcadusd is split,"['traders', 'are', 'bearish', 'on', 'eur', 'and', 'bullish', 'on', 'nokinojpythe', 'view', 'on', 'audcadusd', 'is', 'split']","['traders', 'bearish', 'eur', 'bullish', 'nokinojpythe', 'view', 'audcadusd', 'split']","['trader', 'bearish', 'eur', 'bullish', 'nokinojpythe', 'view', 'audcadusd', 'split']","['trader', 'bearish', 'eur', 'bullish', 'nokinojpyth', 'view', 'audcadusd', 'split']",trader bearish eur bullish nokinojpyth view audcadusd split,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
315,252571367,rioseco751,False,715,0,14046,34,2012-08-06 12:47:08+00:00, ,232457780903161856,en,0,0,0,0,Twitter for iPhone,"Ok. Entry order long gbp/jpy at 1,2210 above last high. Stop 1,2100. Target open. Same thing long eur/jpy And cad/jpy. I like usd/jpy long",ok entry order long gbpjpy at 12210 above last high stop 12100 target open same thing long eurjpy and cadjpy i like usdjpy long,"['ok', 'entry', 'order', 'long', 'gbpjpy', 'at', '12210', 'above', 'last', 'high', 'stop', '12100', 'target', 'open', 'same', 'thing', 'long', 'eurjpy', 'and', 'cadjpy', 'i', 'like', 'usdjpy', 'long']","['ok', 'entry', 'order', 'long', 'gbpjpy', '12210', 'last', 'high', 'stop', '12100', 'target', 'open', 'thing', 'long', 'eurjpy', 'cadjpy', 'like', 'usdjpy', 'long']","['ok', 'entry', 'order', 'long', 'gbpjpy', '12210', 'last', 'high', 'stop', '12100', 'target', 'open', 'thing', 'long', 'eurjpy', 'cadjpy', 'like', 'usdjpy', 'long']","['ok', 'entri', 'order', 'long', 'gbpjpi', '12210', 'last', 'high', 'stop', '12100', 'target', 'open', 'thing', 'long', 'eurjpi', 'cadjpi', 'like', 'usdjpi', 'long']",entri order long gbpjpi 12210 last high stop 12100 target open thing long eurjpi cadjpi like usdjpi long,"{'neg': 0.106, 'neu': 0.773, 'pos': 0.121, 'compound': 0.0772}"
316,127835834,pipaccumulator,False,3448,82,11886,47,2012-08-06 12:21:50+00:00, ,232451415774199808,en,0,0,0,0,Twitter Web Client,#1 - From Weekly Fx Drive-Thru. USD/CAD closed position for +17 pips. Reason EUR/USD looks to complete an inverted head and shoulders,  from weekly fx drivethru usdcad closed position for 17 pips reason eurusd looks to complete an inverted head and shoulders,"['from', 'weekly', 'fx', 'drivethru', 'usdcad', 'closed', 'position', 'for', '17', 'pips', 'reason', 'eurusd', 'looks', 'to', 'complete', 'an', 'inverted', 'head', 'and', 'shoulders']","['weekly', 'fx', 'drivethru', 'usdcad', 'closed', 'position', '17', 'pips', 'reason', 'eurusd', 'looks', 'complete', 'inverted', 'head', 'shoulders']","['weekly', 'fx', 'drivethru', 'usdcad', 'closed', 'position', '17', 'pip', 'reason', 'eurusd', 'look', 'complete', 'inverted', 'head', 'shoulder']","['week', 'fx', 'drivethru', 'usdcad', 'close', 'posit', '17', 'pip', 'reason', 'eurusd', 'look', 'complet', 'invert', 'head', 'shoulder']",week drivethru usdcad close posit pip reason eurusd look complet invert head shoulder,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
317,16712603,tradertommyh,False,43,0,166,1,2012-08-06 12:21:21+00:00, ,232451290725236736,en,0,0,1,0,Twitter Web Client,Finally a signal based on my rules. I buying the EUR/USD and selling the USD/CHF. Target for EUR trade is 1.2500 to 1.2700.,finally a signal based on my rules i buying the eurusd and selling the usdchf target for eur trade is 12500 to 12700,"['finally', 'a', 'signal', 'based', 'on', 'my', 'rules', 'i', 'buying', 'the', 'eurusd', 'and', 'selling', 'the', 'usdchf', 'target', 'for', 'eur', 'trade', 'is', '12500', 'to', '12700']","['finally', 'signal', 'based', 'rules', 'buying', 'eurusd', 'selling', 'usdchf', 'target', 'eur', 'trade', '12500', '12700']","['finally', 'signal', 'based', 'rule', 'buying', 'eurusd', 'selling', 'usdchf', 'target', 'eur', 'trade', '12500', '12700']","['final', 'signal', 'base', 'rule', 'buy', 'eurusd', 'sell', 'usdchf', 'target', 'eur', 'trade', '12500', '12700']",final signal base rule buy eurusd sell usdchf target eur trade 12500 12700,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
318,68702219,trendrecogn,False,231,16,6295,14,2012-08-06 11:56:30+00:00, ,232445038897020928,en,0,0,0,0,Twitter Web Client,the earlier pullback today in EUR/USD has only touched the 1.2145 level and EUR has turned up again. That's a bullish construct.,the earlier pullback today in eurusd has only touched the 12145 level and eur has turned up again thats a bullish construct,"['the', 'earlier', 'pullback', 'today', 'in', 'eurusd', 'has', 'only', 'touched', 'the', '12145', 'level', 'and', 'eur', 'has', 'turned', 'up', 'again', 'thats', 'a', 'bullish', 'construct']","['earlier', 'pullback', 'today', 'eurusd', 'touched', '12145', 'level', 'eur', 'turned', 'thats', 'bullish', 'construct']","['earlier', 'pullback', 'today', 'eurusd', 'touched', '12145', 'level', 'eur', 'turned', 'thats', 'bullish', 'construct']","['earlier', 'pullback', 'today', 'eurusd', 'touch', '12145', 'level', 'eur', 'turn', 'that', 'bullish', 'construct']",earlier pullback today eurusd touch 12145 level eur turn that bullish construct,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
319,333612182,Power_of_RT,False,13501,16717,206505,206,2012-08-06 11:52:26+00:00, ,232444016657043456,en,0,0,0,0,PowerReTweeter,"RT @ForexIncomeclub: The strongest currencies look to be the AUD and JPY. The CAD, USD, EUR and CHF look to be the weakest currencies.", the strongest currencies look to be the aud and jpy the cad usd eur and chf look to be the weakest currencies,"['the', 'strongest', 'currencies', 'look', 'to', 'be', 'the', 'aud', 'and', 'jpy', 'the', 'cad', 'usd', 'eur', 'and', 'chf', 'look', 'to', 'be', 'the', 'weakest', 'currencies']","['strongest', 'currencies', 'look', 'aud', 'jpy', 'cad', 'usd', 'eur', 'chf', 'look', 'weakest', 'currencies']","['strongest', 'currency', 'look', 'aud', 'jpy', 'cad', 'usd', 'eur', 'chf', 'look', 'weakest', 'currency']","['strongest', 'currenc', 'look', 'aud', 'jpi', 'cad', 'usd', 'eur', 'chf', 'look', 'weakest', 'currenc']",strongest currenc look aud jpi cad usd eur chf look weakest currenc,"{'neg': 0.204, 'neu': 0.617, 'pos': 0.179, 'compound': -0.1027}"
320,201847268,GeorgeStoykov,False,1565,137,57458,87,2012-08-06 11:37:10+00:00, ,232440174947213313,en,0,0,0,0,TweetDeck,"@koverasfx i can only tell u all the smart money i have mailing me thier positions are long EUR/AUD/NZD and short USD. That is MS,GS etc.", i can only tell u all the smart money i have mailing me thier positions are long euraudnzd and short usd that is msgs etc,"['i', 'can', 'only', 'tell', 'u', 'all', 'the', 'smart', 'money', 'i', 'have', 'mailing', 'me', 'thier', 'positions', 'are', 'long', 'euraudnzd', 'and', 'short', 'usd', 'that', 'is', 'msgs', 'etc']","['tell', 'u', 'smart', 'money', 'mailing', 'thier', 'positions', 'long', 'euraudnzd', 'short', 'usd', 'msgs', 'etc']","['tell', 'u', 'smart', 'money', 'mailing', 'thier', 'position', 'long', 'euraudnzd', 'short', 'usd', 'msg', 'etc']","['tell', 'u', 'smart', 'money', 'mail', 'thier', 'posit', 'long', 'euraudnzd', 'short', 'usd', 'msg', 'etc']",tell smart money mail thier posit long euraudnzd short usd msg etc,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
321,701066084,IkonMaria,False,28,53,74,0,2012-08-06 11:29:21+00:00, ,232438204572241921,en,0,0,0,0,Twitter Web Client,EUR/USD will go down till pivot point 1.2312. Buy from the pivot point and tack profit @ 1.2340,eurusd will go down till pivot point 12312 buy from the pivot point and tack profit  12340,"['eurusd', 'will', 'go', 'down', 'till', 'pivot', 'point', '12312', 'buy', 'from', 'the', 'pivot', 'point', 'and', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']",eurusd till pivot point 12312 buy pivot point tack profit 12340,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}"
322,185673983,TheSquareMile,False,7164,5072,97235,225,2012-08-06 11:21:40+00:00, ,232436271404961792,en,0,0,0,0,Twitter Web Client,#EUR #USD Extra. Also wanted to mention two 1-shot prints on #MarketProfile Jul5 at 1.2493 and 1.2547,  extra also wanted to mention two 1shot prints on  jul5 at 12493 and 12547,"['extra', 'also', 'wanted', 'to', 'mention', 'two', '1shot', 'prints', 'on', 'jul5', 'at', '12493', 'and', '12547']","['extra', 'also', 'wanted', 'mention', 'two', '1shot', 'prints', 'jul5', '12493', '12547']","['extra', 'also', 'wanted', 'mention', 'two', '1shot', 'print', 'jul5', '12493', '12547']","['extra', 'also', 'want', 'mention', 'two', '1shot', 'print', 'jul5', '12493', '12547']",extra also want mention two 1shot print jul5 12493 12547,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}"
323,634525687,cecilIkon1,True,43,242,123,1,2012-08-06 11:20:43+00:00, ,232436034527436800,en,0,0,0,0,Twitter Web Client,EUR/USD will go down till pivot point 1.2312. Buy from the pivot point and tack profit @ 1.2340,eurusd will go down till pivot point 12312 buy from the pivot point and tack profit  12340,"['eurusd', 'will', 'go', 'down', 'till', 'pivot', 'point', '12312', 'buy', 'from', 'the', 'pivot', 'point', 'and', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']","['eurusd', 'go', 'till', 'pivot', 'point', '12312', 'buy', 'pivot', 'point', 'tack', 'profit', '12340']",eurusd till pivot point 12312 buy pivot point tack profit 12340,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}"
