author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
409520929,globalstockport,False,26,190,328,0,2011-12-14 10:38:57+00:00, ,146901984266563584,en,0,0,0,0,Twitter Web Client,Looks like italian bond yields are trending upwards.10 year = 6.661% and eur/usd now down .04%. My assumption eur/usd trending down.
54167282,brokerz_forex,False,4696,6247,23537,74,2011-12-14 10:01:56+00:00, ,146892668889350144,en,0,0,0,0,twitterfeed,"RT @MaryColvard - [News Now] EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with ..."
252009435,fxcmn,False,3578,4393,91647,24,2011-12-14 09:47:42+00:00, ,146889088644022273,en,0,0,0,0,dlvr.it,"Currency News &gt;&gt;   EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with the maximum..."
248381088,ava4x,False,2833,3129,81190,27,2011-12-14 09:47:39+00:00, ,146889078216990721,en,0,0,0,0,dlvr.it,"Attention! FX news:   EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with the maximum..."
239902477,ForexCommune,False,4462,5303,77880,47,2011-12-14 09:47:39+00:00, ,146889078049226753,en,0,0,0,0,dlvr.it,"[Update]   EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with the maximum target of..."
248402525,MaryColvard,False,3222,3776,71870,62,2011-12-14 09:47:39+00:00, ,146889077621407744,en,0,0,0,0,dlvr.it,"[News Now]   EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with the maximum target..."
248379272,askobidcom,False,4669,5821,80657,57,2011-12-14 09:47:39+00:00, ,146889076774146048,en,0,0,0,0,dlvr.it,"[Breaking news]   EUR/USD rebounded from a 2-month low when Spain sold €4.94bn of 12- and 18-month T-bills, compared with the maximum..."
409520929,globalstockport,False,26,190,328,0,2011-12-14 08:57:47+00:00, ,146876528590983168,en,0,0,0,0,Twitter Web Client,"eur/usd -1.02%, inr/usd -1.60%, and sp 500 futures +.45%"
60013723,genghiscapital,False,33517,196,20071,99,2011-12-14 08:55:28+00:00, ,146875942260846592,en,0,0,0,0,Twitter Web Client,EUR/USD thoughts ... RT@Babasue1 Might get to 1.29 before we see a decent bounce. Failure there and its hallo 1.245
368386188,Skyz1984,False,712,1215,18084,20,2011-12-14 08:52:42+00:00, ,146875248028028928,en,0,0,0,0,Twitter Web Client,"when people talked last year about eur/usd parity, it made me laugh.....and now i have been hearing the same thing..... Lol lol lol"
26703600,dialtone_,False,1133,308,7226,53,2011-12-14 08:41:55+00:00, ,146872535177379840,en,0,0,0,0,Twitter for Mac,"EUR/USD 1.30!!! Lowest since last January, let's get even lower, I'm going in Italy for holidays and I don't wanna spend too much."
282965018,gmohata,False,308,36,4730,8,2011-12-14 08:23:26+00:00, ,146867881358016512,en,0,0,0,0,Twitter Web Client,"Be VERY cautious if you are short EUR/USD - It cannot keep falling and 1.30 barrier ""should"" hold - ""could"" even sqeeze higher"
236454159,Josh_RaymondUK,False,12131,202,11353,311,2011-12-14 08:13:26+00:00, ,146865366251995138,en,0,0,1,0,TweetDeck,"lots on today. italian and German bond auctions, #Merkel talking to parliament on intergovernmental treaty, can eur/usd get to 1.29 today?"
238177574,Doloris123,False,17,51,548,0,2011-12-14 08:05:36+00:00, ,146863396392939522,en,0,0,0,0,Twitter Web Client,EUR/USD : minor barrier interest at $1.2980 and $1.2975 ahead of next larger interest at $1.2950.
302503295,landabe,False,1193,2187,28629,9,2011-12-14 07:54:05+00:00, ,146860494651793408,en,0,0,0,0,twitterfeed,USD/NOK Looking to Establish Back Above 6 Handle: Eur/SekThe market remains very well supported and we look for a continuation of gai...
259575814,sempuraiFX,False,56,10,2508,7,2011-12-14 07:39:58+00:00, ,146856942835466240,en,0,0,0,0,erased37970,Daily Report: EUR/USD Pressing 1.3 as Italy and German Auctions Eyed
38402800,Scofield_Fx,False,1864,2037,57218,67,2011-12-14 07:32:31+00:00, ,146855068572983296,en,0,0,1,0,Hootsuite,"EUR/USD fell sharply last night to an 11-month low and within spitting distance of the 1.3000 level. USD/ZAR has been dragged along,..."
219622638,WillHedden,False,2949,1462,6557,79,2011-12-14 06:53:45+00:00, ,146845314266042368,en,0,0,0,0,Twitter Web Client,"Opening Calls: FTSE -30, DAX -35, and EUR/USD at 1.3028"
127759625,maxmckegg_TRL,False,1114,177,4726,75,2011-12-14 04:17:22+00:00, ,146805956850888704,en,0,0,0,0,TweetDeck,"EUR /USD is set to end 2011 with a bang: My latest forecasts for EUR, JPY, GBP, CHF, AUD and NZD  now available by email : TRL@clear.net.nz"
20945283,SunAndStormInv,False,2524,440,56822,92,2011-12-14 04:11:47+00:00, ,146804554007199744,en,0,0,0,0,Twitter Web Client,World is stuck with US dollar because Euro is the second biggest reserve currency behind it  Hit number 2 and number 1 gains.  USDX EUR/USD
242810113,Analystrades,False,166,161,853,2,2011-12-13 21:15:06+00:00, ,146699689239126018,en,0,0,0,0,Twitter Web Client,Now up almost 200 pips this month. BIG moves in GOLD and EUR.USD. Stop losses crucial in these times
212597510,leopardtrader,False,635,33,11944,36,2011-12-13 20:57:20+00:00, ,146695219264503808,en,0,0,0,0,StockTwits Web,"Long term bottom in the making. Good place and time to get long $SPX, $EUR/USD, $USD/CAD"
182535751,Fx7days,False,2518,1508,3851,34,2011-12-13 20:40:47+00:00, ,146691055058812928,en,0,0,0,0,TweetDeck,EUR/USD reached first and the second target +160 pips close half of your posetion and move your SL to BE #eur #eurusd #fx
53099596,brokerz_gold,False,4504,5999,91028,94,2011-12-13 20:07:07+00:00, ,146682583193878528,en,0,0,0,0,twitterfeed,"RT @humphreybo - #Humphreybo EUR/USD extends loss after breaking Fibo support: Gold, stocks and the euro are all lower as the odd... ..."
31339252,GS612,False,1252,4163,49952,120,2011-12-13 19:39:54+00:00, ,146675731051712513,en,0,0,0,0,Twitter Web Client,"THE EUR.USD can be oversold all the way to less then 0, and the stoch can merge and fuse under the LBB for same duration....."
269294861,SorsTrade1,False,420,801,29860,42,2011-12-13 19:37:46+00:00, ,146675196298919938,en,0,0,0,0,Twitter Web Client,New Low for the day on EUR/USD 1.3026 and counting
89211660,avergani,False,3999,2168,18015,129,2011-12-13 19:24:48+00:00,155861076997ff53,146671931452702721,en,0,0,0,0,Twitter for iPhone,"Imho, break at 1,3 and then quickly to 1,25 ... “@EfiEfthimiou: Down, down, down  EUR/USD 1.3053%, -1,01%”"
212597510,leopardtrader,False,635,33,11944,36,2011-12-13 17:30:53+00:00, ,146643266601881600,en,0,0,0,0,Twitter Web Client,We believe  $EUR/USD bottomed today and could drive risks higher into xmas ! Long positions should be monitored respect 13000/50 $SPX
127835834,pipaccumulator,False,3439,82,11892,47,2011-12-13 17:09:51+00:00, ,146637971586695168,en,0,0,0,0,Twitter Web Client,In & out of USD/CHF & USD/CAD longs with +35 pips each and a great +70 pip short on the EUR/USD. Now on sidelines waiting for puulbacks
301308367,SynergyMarkets,False,1579,1189,1053,14,2011-12-13 16:59:37+00:00, ,146635396258856960,en,0,0,1,0,Hootsuite,"There goes the EUR/USD, crashes right through support at 1.3150 and is sitting below 1.3100, if it holds below 1.3150, next target at 1.2875"
32345912,SteadyTrader,False,3628,927,13427,157,2011-12-13 16:36:44+00:00, ,146629639211716610,en,0,0,0,0,TweetDeck,serious divergence between eur/usd and the S&P 500 here....equities should follow the currency pair...
187948589,stoleofeign,False,80,354,399,0,2011-12-13 16:13:49+00:00, ,146623868533080064,en,0,0,0,0,Twitter Web Client,looking like a retrace on AUD USD AND EUR USD
45542232,uyahs,False,240,563,103385,1,2011-12-13 16:08:36+00:00, ,146622558312214530,en,0,0,1,0,TweetDeck,@meiqin i bought eur and usd. and sell jpy. and they're related sighhhh
196351917,MaysReport,False,1142,387,17421,50,2011-12-13 16:06:35+00:00, ,146622048062550016,en,0,0,0,0,TweetDeck,"Correlation between EUR/USD and #wheat, #corn, & #soybeans broken today."
364280480,robertopresotto,False,266,77,415,1,2011-12-13 15:52:20+00:00, ,146618462582747137,en,0,0,1,0,Twitter Web Client,continua come segnalato il declino di eur/usd. and watch what cococa is doing!!
29708582,FXDIRK,False,31586,3557,42550,503,2011-12-13 15:52:17+00:00, ,146618451685949440,en,0,0,0,0,Twitter Web Client,"will add one long for EUR/USD 1,3075 - always think about 0,5%-rule /risk- and money-management #FXDIRK"
30230421,leonharvest,False,66,54,1281,1,2011-12-13 15:49:23+00:00, ,146617723055636480,en,0,0,0,0,Twitter Web Client,USD/CHF hits 0.9400 as mentioned 1 hour ago and EUR/USD drops to 1.3115 at the same time.
37062711,BigBizBreezy,False,1763,1814,112002,93,2011-12-13 15:07:41+00:00, ,146607226000379905,en,0,0,0,0,Twitter Web Client,@Keithsol Stayed up late and woke up early checking up on EUR/USD. I already see how this is finna go lol
171997888,YoungWallSt,False,867,315,11954,55,2011-12-13 14:36:35+00:00, ,146599402595819520,en,0,0,0,0,Twitter Web Client,"Buy orders on EUR/USD and GBP/USD.. Remember, the trend is your friend.. #fx"
429831934,news_joe,False,69,215,247,0,2011-12-13 14:29:50+00:00, ,146597703223230465,en,0,0,0,0,Twitter Web Client,Demand for USD -vs- EUR growing much faster and close to record levels
256083531,gorasFX,True,90,655,805,7,2011-12-13 13:53:33+00:00, ,146588571166457856,en,0,0,0,0,Twitter Web Client,7 min til NY flows. Will see if eur/usd gonna push till recent lows and test it one again
269294861,SorsTrade1,True,420,801,29860,42,2011-12-13 13:33:13+00:00, ,146583454967013376,en,0,0,0,0,Twitter Web Client,Retail sales 0.2% missing expectations of 0.6%. ESZ1 coming of session highs. Time to short again? Wait and see 1st. EUR/USD heading to lows
156592055,wirraltraders,True,930,508,6128,16,2011-12-13 12:48:53+00:00, ,146572297292087296,en,0,0,0,0,Twitter Web Client,long aussie at ..27 and eur/usd at ..05
339537365,BRACS_,True,32,50,932,1,2011-12-13 10:15:42+00:00, ,146533745447534592,en,0,0,0,0,Twitter Web Client,Positive data of EUR-Economic Sentiments has refrained the EUR/USD and other high-yielding currencies to go further downward.
156592055,wirraltraders,True,930,508,6128,16,2011-12-13 08:53:31+00:00, ,146513066136322048,en,0,0,0,0,Twitter Web Client,Reversed my position with sell of eur/usd at ..84 and aussie at .94 as I said already topped out earlier in the hr
156592055,wirraltraders,True,930,508,6128,16,2011-12-13 08:47:41+00:00, ,146511596498337792,en,0,0,0,0,Twitter Web Client,long eur/usd at 13200 and aussie at 13199 with 20 sl ea
302503295,landabe,True,1193,2187,28629,9,2011-12-13 08:07:15+00:00, ,146501421259427840,en,0,0,0,0,twitterfeed,EUR/USD Classical Technical Report 12.13: EUR/USD: The latest corrective rally appears to have stalled out by 1.3550 and the market l...
191514098,altaybank,True,10028,11853,13975,45,2011-12-13 08:03:44+00:00, ,146500536299040768,en,0,0,0,0,Twitter Web Client,EUR/USD touch lower Rally above 1.3200 proved fleeting and we ’re presently back down at 1.3175.  Russia notable seller in recent trad
238177574,Doloris123,True,17,51,548,0,2011-12-13 08:01:23+00:00, ,146499944495329280,en,0,0,0,0,Twitter Web Client,EUR/USD : buy stops 1.3210 and more through 1.3225. Offers : 1.3200/10 with larger 1.3250. Bids : 1.3150 with stops below through 1.3140
338264637,cato9lives,True,790,182,18336,36,2011-12-13 04:32:27+00:00, ,146447365518262273,en,0,0,0,0,Twitter Web Client,@JohnKicklighter Was scratching my head until I remembered your EUR/GBP and did the fib there figured that's what you meant I'm long USD/CHF
176869262,BrandonSmithCO,False,1125,306,16179,7,2011-12-13 04:21:55+00:00, ,146444716882399232,en,0,0,0,0,B.A.G | Sidechirp,Can i get a break on the market! Can the EUR/USD Go up UP And a way its pretty low isnt it....!
23697262,NewstraderFX,False,1170,50,563,37,2011-12-13 04:17:43+00:00, ,146443658940518401,en,1,0,0,2,Twitter Web Client,Was looking for 1.3150 on short EUR/USD trade and got 1.3160...flat now
32419754,Murat_B,False,1072,7,7993,58,2011-12-13 03:45:04+00:00, ,146435440491241472,en,0,0,1,0,Twitter for Mac,@Kevooner 1.10 in AUD/USD and 1.38 in EUR/USD are my approximate conservative targets.
286330868,bullishtech,False,83,18,3066,5,2011-12-13 03:26:48+00:00, ,146430843957682176,en,0,0,0,0,DestroyTwitter,"$EEM, $FXI, $SSEC, and $EUR/USD look like hell"
47545290,starkman9880,False,53,219,451,0,2011-12-13 02:14:10+00:00, ,146412564128083968,en,0,0,0,0,Twitter for Android,looking to buy more than to sell eur/usd and to sell usd/cad
47545290,starkman9880,False,53,219,451,0,2011-12-13 00:42:24+00:00, ,146389469929541632,en,0,0,0,0,Twitter Web Client,looking to see the eur/usd on 13131 resistance levels to buy around there and also to short usd/cad. Patience
30230421,leonharvest,False,66,54,1281,1,2011-12-13 00:06:52+00:00, ,146380527778267136,en,0,0,0,0,Twitter for iPhone,EUR/USD falls to below 1.32 as predicted last evening and now in 1.3160s zone. AUD/USD heading back to parity once again.
127835834,pipaccumulator,False,3439,82,11892,47,2011-12-12 22:32:39+00:00, ,146356818292113408,en,0,0,0,0,Twitter Web Client,I am not trading EUR/USD. The next key level is a biggie at 1.3145 Below here and there is a potential waterfall chart. Be careful though
389035496,reevesnic,False,200,468,860,3,2011-12-12 20:50:19+00:00, ,146331065370423296,en,0,0,1,0,Twitter Web Client,"@JStanleyFX  yo dr j,, hope ur well my friend..eur/usd getting very close to 04/10/11 low of 1.3146.. break out play here?? entry and stop??"
416629082,BullsBearsBros,False,3,0,92,0,2011-12-12 19:24:08+00:00, ,146309376116932608,en,0,0,0,0,Twitter Web Client,How long before parity in EUR/USD??? Place your bets against $FXE and into $EUO if you think it is only a matter of time
26816483,infovestment,False,2610,56,13627,65,2011-12-12 18:58:53+00:00, ,146303024590094337,en,0,0,1,0,erased_49624,"@IBTAForex bernanke just spent mega $$ on swap lines to prop EUR and keep USD low,seems idiotic to add to the decline now"
43907114,CappinChap,False,147,429,3347,1,2011-12-12 18:29:33+00:00, ,146295641398710272,en,0,0,0,0,Twitter Web Client,USD breaking away via Eur Usd monthly support broken and failed on a retest of former support/resistance.
197125250,event_trader,False,2002,181,6430,48,2011-12-12 17:40:27+00:00, ,146283284912025601,en,0,0,0,0,TweetDeck,"So many conflicting indicators. Weak gains in $TLT and $VXX despite equity slide. Very low volume. But, EUR/USD level is very bearish"
52113268,JaredNLucas,False,49,106,136,3,2011-12-12 17:38:08+00:00, ,146282701215899648,en,0,0,0,0,Twitter Web Client,"@gmohata Thanks, today has been gud. Sold Eur/USD and did well. Just anticipation a buy move now with the strong indication of upward move"
21034827,Arovetli_,False,58,804,503,2,2011-12-12 17:27:03+00:00, ,146279910695108608,en,0,0,0,0,Twitter Web Client,@fx_13 They're done and gone and so is the Euro $eur/usd
234268954,uknewthinking,False,1611,36,11542,59,2011-12-12 16:19:41+00:00, ,146262957582581761,en,0,0,0,0,Twitter Web Client,EUR/USD trapped at session lows and support at 1.3210. Not making much attempt at a rebound despite some rebound in commodity prices
395760689,1stLtNickJames,False,14,18,690,0,2011-12-12 16:18:09+00:00, ,146262574671990784,en,0,0,0,0,Twitter Web Client,eur/usd 3200 is holding for support and 5600 for gbp/usd if the eur/usd breaks 3200 look for 3180 next key support to get broken
395760689,1stLtNickJames,False,14,18,690,0,2011-12-12 16:13:24+00:00, ,146261378980773889,en,0,0,0,0,Twitter Web Client,gbp/usd 5620 looks to be good resistance for now and 3230 on the eur/usd both pairs are just grinding it out
269294861,SorsTrade1,False,420,801,29860,42,2011-12-12 15:20:58+00:00, ,146248182169473024,en,0,0,0,0,Twitter Web Client,New lows for EUR/USD 1.321517 and counting
223472778,Jacozy59,False,1072,654,5777,1,2011-12-12 14:35:44+00:00, ,146236799642112000,en,0,0,0,0,Twitter Web Client,EUR/USD is holding the key area of support between 1.3230 and 1.3210...
160875551,_dearapple,False,109,2,3430,8,2011-12-12 14:03:57+00:00, ,146228800487829506,en,0,0,0,3,Twitter for Mac,"Dear W3C, please add currency entities to HTML matching the ISO codes. Like &usd; &eur; &jpy; &gbp; &thb; and so on. People will thank you."
395760689,1stLtNickJames,False,14,18,690,0,2011-12-12 13:39:51+00:00, ,146222733720682498,en,0,0,0,0,Twitter Web Client,eur/usd gbp/usd aud/usd all look to be moving south and picking up some momentum
33583979,wallacetrade,False,142,669,463,0,2011-12-12 13:39:11+00:00, ,146222566678331392,en,0,0,0,0,Twitter Web Client,The EUR/USD has already broken friday's low and now testing the down trend support.
29708582,FXDIRK,False,31586,3557,42550,503,2011-12-12 13:36:30+00:00, ,146221891890315264,en,0,0,0,0,Twitter Web Client,@BarryAAnderson when 99% are bearish ..sometimes things happen...btw EUR/USD gets more and more political BIAS....#EUROZONE-Muppets
200190616,alphaandoxygen,False,7398,10508,127,22,2011-12-12 13:27:00+00:00, ,146219500273016832,en,0,0,0,2,Twitter Web Client,"@louisabojesen hey Louisa, have a look at the market effect of your PM's comments on Friday... bids for BGP/USD and offers for EUR/USD, nice"
282965018,gmohata,False,308,36,4730,8,2011-12-12 13:15:55+00:00, ,146216712373678080,en,0,0,0,0,Twitter Web Client,Out of EUR/USD short at 1.3250 -- I dont want to push for lower as downside is limited and a squeeze could take out all profits (120 Pips)
187948589,stoleofeign,False,80,354,399,0,2011-12-12 13:15:06+00:00, ,146216507670659072,en,0,0,0,0,Twitter Web Client,EUR/USD RETRACE POSSIBLE SELL ZONES 32920 and 33043 - 10 -20 sl should suffice. targeting 3220
30230421,leonharvest,False,66,54,1281,1,2011-12-12 12:09:38+00:00, ,146200032088031232,en,0,0,0,0,Twitter Web Client,"EURO crumbling down in EUR/USD, now attempting to break 1.3250 and targeting 1.3200."
271399768,BMFNNews,False,1478,1524,99495,39,2011-12-12 10:53:51+00:00, ,146180959568543746,en,0,0,0,0,dlvr.it,Market talk of a UK clearer buying GBP; GBP/USD trades 1.5615 (-56pips) last and EUR/GBP trades at session low at 0.8500 (-38pips) last...
156592055,wirraltraders,False,930,508,6128,16,2011-12-12 10:17:31+00:00, ,146171818301075456,en,0,0,0,0,Twitter Web Client,long eur/usd at ..79 and aussie at ..14
145380594,Andres_vahopski,False,481,64,7030,24,2011-12-12 09:37:40+00:00, ,146161786708701185,en,0,0,0,0,Twitter Web Client,"#EUR/USD Stops below 1.3250 and more bids 1.3215-1.3200, with barriers definately cited at 1.3200 with stops below."
212994920,Arkad2305,False,74,0,317,1,2011-12-12 09:19:57+00:00, ,146157328100638720,en,0,0,0,0,Twitter Web Client,"would a long be wise on the EUR/USD pair, or wait and see for more clearer signals"
156592055,wirraltraders,False,930,508,6128,16,2011-12-12 09:14:05+00:00, ,146155854922649600,en,0,0,0,0,Twitter Web Client,long aussie at ..44 and eur/usd at ..10
42195227,AliSeleem,False,444,499,17050,0,2011-12-12 09:07:32+00:00, ,146154204027830273,en,0,0,0,0,Twitter for BlackBerry®,EUR/USD is still a sell on rallies with a target of 1.30 into year end and 1.25 in 1Q 2012 #FX
319499025,LeslieFrancis1,False,977,1397,11270,6,2011-12-12 09:01:02+00:00, ,146152569465606144,en,0,0,0,0,twitterfeed,EUR/USD Classical Technical Report 12.12: EUR/USD:  The latest corrective rally appears to have stalled out by 1.3550 and the market ...
409520929,globalstockport,False,26,190,328,0,2011-12-12 08:54:48+00:00, ,146151000737185792,en,0,0,0,0,Twitter Web Client,Good news (from my last post) for the inr/usd and eur/usd.  Shorting both pair has been profitable.  Consumer stocks are still in vogue.
409520929,globalstockport,False,26,190,328,0,2011-12-12 08:44:58+00:00, ,146148524604653568,en,0,0,0,0,Twitter Web Client,"inr/usd -1.18%, eur/usd -.61% and sp 500 futures: -.60%.  Jap Tobac and Seven & I held up fine this session.  Indian cons. stocks hlding ok"
156592055,wirraltraders,False,930,508,6128,16,2011-12-12 08:42:53+00:00, ,146148001428148224,en,0,0,0,0,Twitter Web Client,long aussie at ..34 and eur/usd at ..05
234268954,uknewthinking,False,1611,36,11542,59,2011-12-12 08:35:06+00:00, ,146146041983533056,en,0,0,0,0,Twitter Web Client,EUR/USD tests 1.33 in early Europe while cable breaks support at 1.56 and dips to lows at 1.5553
302503295,landabe,False,1193,2187,28629,9,2011-12-12 07:48:55+00:00, ,146134418740875264,en,0,0,0,0,twitterfeed,EUR/USD Classical Technical Report 12.12: EUR/USD:  The latest corrective rally appears to have stalled out by 1.3550 and the market ...
248707613,SolidusMax,False,24374,144,93192,587,2011-12-12 06:07:43+00:00, ,146108952453722112,en,1,0,0,0,TweetDeck,"USD, EUR and SDR will go down the toilet if not backed by #gold."
309649418,APFX,False,370,108,10405,2,2011-12-12 05:27:48+00:00, ,146098907980644352,en,0,0,0,0,TweetDeck,"RT @APFX: For this day,Tokyo market is close!EUR/USD go to Down and Gold to,What can Something even?? Neutron System Floting -$8, Gold -$135"
127835834,pipaccumulator,False,3439,82,11892,47,2011-12-12 05:14:04+00:00, ,146095452851404800,en,0,0,0,0,Twitter Web Client,"Maybe EUR/USD will now fall to 1.2800 and then the ECB will step in. After this week it may be better to stay in cash, too much volatility."
369251504,SilverfxRoby,False,8,14,62,0,2011-12-12 00:17:01+00:00, ,146020694575165440,en,0,0,0,0,Twitter Web Client,you can buy eur/usd 30% and buy usd/dkk 70% and take profit of both sides of this december volatility
65581788,FXSaltRomania,False,512,1330,6105,6,2011-12-11 19:01:19+00:00, ,145941246546935808,en,0,0,0,0,Twitter Web Client,"EUR /USD scrach the wall to 1,3373 and want to move bearis ,but let`s see"
66095950,enriquecantero,False,94,899,832,4,2011-12-10 19:29:59+00:00, ,145586074574520320,en,0,0,1,0,Twitter for BlackBerry®,@aymankkhlifat yeaph and this is why expeculators will focus on it. Big economy in a weak position. Somewhere in between USD and EUR.
18552362,MacroMeister,False,2932,675,16166,148,2011-12-10 17:48:02+00:00, ,145560415332610048,en,1,0,0,1,TweetDeck,"ALSO... (and I hate to trot this out), Big Pic macro-tech EUR/USD Top FALSE 1.26 DOWN Break shud mean 1.60 was not ultimate high $macro $$"
27486175,rameshsethu,False,8280,2421,220322,166,2011-12-10 15:58:38+00:00, ,145532883782729729,en,0,0,1,0,Twitter for iPhone,"@viikassood - when the EUR and USD are in trouble, out govt says Indian economy grows strong. But INR weakening says otherwise!!"
38163409,apriori0x,False,2709,1085,23676,123,2011-12-10 06:40:46+00:00, ,145392495759605760,en,0,0,0,0,TweetDeck,"'We forecast EUR/USD to 1.20 by  Q2 2011 ( downside risks), and for H2 2012 we forecast only a slight EUR/USD recovery towards 1.25' -Nomura"
311712125,ovidiuFX,False,11,0,91,0,2011-12-09 21:46:55+00:00, ,145258146196226048,en,0,0,0,0,Twitter Web Client,and fx voodoo2 open sell eur/usd
342956187,Marketspreads,False,328,96,1699,4,2011-12-09 20:40:51+00:00, ,145241520201666561,en,0,0,0,0,Twitter Web Client,"Euro stronger today over EU fiscal union and stops being triggred below the $1.33 level early in the session, EUR/USD 1.3375"
21375007,RiverTrader,False,397,1032,3174,27,2011-12-09 17:40:50+00:00, ,145196219298361345,en,0,0,0,0,Twitter for iPad,We're all sitting on our hands remembering the end of the last summit and the EUR/USD squeeze
156592055,wirraltraders,False,930,508,6128,16,2011-12-09 15:50:53+00:00, ,145168546584993792,en,0,0,0,0,Twitter Web Client,long cab;e at ..19 and eur/usd at ..47
156592055,wirraltraders,False,930,508,6128,16,2011-12-09 15:31:07+00:00, ,145163573889478657,en,0,0,1,0,Twitter Web Client,"took cable long at ..39, eur/usd at 54 and aussie at .67. Looking for a break of current resistance levels here but will stay vigilant"
156592055,wirraltraders,False,930,508,6128,16,2011-12-09 15:17:19+00:00, ,145160101706211328,en,0,0,0,0,Twitter Web Client,"long aussie at ..62, cable at ..41 and eur/usd at 67"
156592055,wirraltraders,False,930,508,6128,16,2011-12-09 14:58:42+00:00, ,145155414407913472,en,0,0,0,0,Twitter Web Client,"long cable at ..42, eur/usd at 69 and aussie at 53"
273703243,Morningpik,False,187,441,983,2,2011-12-09 14:11:53+00:00, ,145143632448585728,en,0,0,0,0,Twitter Web Client,"reverse position on EUR/USD to long, USD/CAD long, Gold long, short BCE & Rogers, long Alexza Pharm and THQ, Inc"
122002543,4XOC,False,215,0,18054,4,2011-12-09 14:06:31+00:00, ,145142281635241984,en,0,0,0,0,twitterfeed,"currencynews: EUR/USD update: Fundamental and Technical outlook: Until now, leaders where able to cover most of the subjects a... htt..."
432465422,MSAJIDBODHY,False,6,6,3,0,2011-12-09 12:56:30+00:00, ,145124661817131008,en,0,0,0,0,Twitter Web Client,The USD and EUR ping pong game is still on.
19141256,alextronqi,False,56,120,3147,1,2011-12-09 11:56:46+00:00, ,145109628152315905,en,0,0,1,0,Twitter Web Client,Am I the only one that checks the USD/EUR bal and not the EUR/USD? When I shop in $ I need to know how much € I will be spending. #cashmonay
156592055,wirraltraders,False,930,508,6128,16,2011-12-09 09:52:26+00:00, ,145078340104105987,en,0,0,0,0,Twitter Web Client,long cable atb ..50 and eur/usd at ..39
380269116,JuliesPatTips,False,745,1064,602,5,2011-12-09 08:55:50+00:00, ,145064096545505280,en,0,0,0,0,Twitter Web Client,Spot EUR/USD trying for 3350/61 currently. Would need to move above both and 3400 to continue. In decline 3266/3250 would need to give way.
271399768,BMFNNews,False,1478,1524,99495,39,2011-12-09 08:22:19+00:00, ,145055660705452032,en,0,0,0,0,dlvr.it,Market talk of Middle Eastern and Asian names buying EUR/USD; trades 1.3313 (-26pips) last - Unconfirmed
16502052,forex_wealth,False,3951,2279,7242,40,2011-12-09 08:21:36+00:00,e564d30dc173d2a8,145055480593645568,en,0,0,0,0,Twitter Web Client,Market talk of Middle Eastern and Asian names buying EUR/USD; trades 1.3313 (-26pips) last - Unconfirmed
89158022,guvenilter,False,139,375,1434,8,2011-12-09 07:32:37+00:00, ,145043154557603840,en,0,0,0,0,Twitter for iPad,"EUR/USD x rate below 1.33, wondering the currency swap volume and who's making the big bucks..."
15893305,srinireliance,False,3,38,25,0,2011-12-09 06:55:02+00:00, ,145033697362583553,en,0,0,0,0,Twitter Web Client,eur/usd 1.3308 trading buy it wll go upto 1.3335 and then 1.3355
38402800,Scofield_Fx,False,1864,2037,57218,67,2011-12-09 06:38:30+00:00, ,145029536881442816,en,0,0,0,0,Hootsuite,"What to watch today
-EU leaders comments following the summit and the market reaction, notably in European bond markets and EUR/USD..."
37749243,chilidog3,False,1554,1959,16310,74,2011-12-08 23:26:46+00:00, ,144920888373022720,en,0,0,1,0,TweetDeck,"Major currency rates per USD: EUR = 0.75, GBP = 0.64, JPY = 77.64, CHF = 0.93, AUD = 0.98, CAD = 1.02 and HKD = 7.78"
84407695,MrTryfe,False,7320,1242,42848,19,2011-12-08 20:38:09+00:00, ,144878453701873664,en,0,0,0,0,Twitter for iPhone,I got a some USD AND EUR in my pocket. #Swag
322870420,BaystoneCapital,False,477,395,3889,14,2011-12-08 20:34:41+00:00, ,144877581437640705,en,0,0,0,0,Twitter Web Client,I hope it goes up on this Bullshit so I can re-sell YM EUR/USD GBP/USD and put a full ES position on again. :) I want it to go quickly
170707174,DCBorthwick,False,11599,926,56836,271,2011-12-08 17:39:35+00:00, ,144833515123507200,en,0,0,0,0,TweetDeck,"I will be with @pimmfox on @BloombergTV betweeen 5pm and 6pm discussing the IMF, EU, Merkel, Sarkozy, EUR, USD and the EU Summit."
322870420,BaystoneCapital,False,477,395,3889,14,2011-12-08 16:27:13+00:00, ,144815302876733443,en,1,0,0,0,Twitter Web Client,out of my EUR/USD GBP/USD YM sell contracts. Have NQ and ES short still on the table.
389517207,RoyWelch1,False,33,38,1444,8,2011-12-08 15:50:03+00:00, ,144805949633331200,en,0,0,0,0,LinkedIn,USD strength Cable and EUR back into the selling trend 1.2650 by xmas still on the radar
